,ave_household_size,median_income,rental_vacancy_rate,p_units_1_detached,p_units_1,p_units_2,p_units_34,p_units_59,p_units_10,p_units_20,p_built_2014,p_built_2010,p_built_2000,p_built_1990,p_built_1980,p_built_1970,p_built_1960,p_built_1950,p_built_1940,p_built_1930,median_rooms,median_rent,median-value
28343,2.43,53225.0,11.3,54.0,11.4,1.9,8.7,5.8,1.3,8.4,4.6,6.8,12.9,18.9,17.6,15.1,9.6,3.7,4.3,6.5,6.0,787.0,155900.0
28344,1.92,23929.0,11.8,71.3,0.0,4.4,0.0,6.1,0.0,0.0,0.0,0.0,11.0,3.3,6.1,9.4,14.4,8.8,5.5,41.4,5.1,563.0,60600.0
28345,2.2,39446.0,0.0,60.5,7.1,3.0,2.0,4.3,1.7,9.2,0.0,0.0,12.8,12.2,17.2,15.2,10.6,4.8,5.8,21.3,6.4,712.0,130300.0
28346,2.49,45658.0,18.8,63.1,4.7,6.7,10.5,8.7,4.7,1.6,0.0,1.2,17.6,21.9,11.6,13.8,5.9,6.5,1.6,19.9,5.4,730.0,134900.0
28347,2.85,69583.0,0.0,89.5,0.0,8.0,0.0,0.0,0.0,0.0,0.6,0.0,21.0,21.0,11.7,11.7,9.3,2.5,3.1,19.1,6.5,679.0,176900.0
28349,2.47,36875.0,0.0,74.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,21.8,8.9,12.9,5.0,11.9,4.0,26.7,5.4,517.0,66500.0
28350,2.03,35908.0,1.0,68.5,0.6,7.2,3.9,5.5,6.2,6.9,0.2,0.2,4.9,7.9,6.7,10.4,5.1,11.0,12.1,41.5,5.3,602.0,73400.0
28351,2.47,55817.0,4.2,67.2,4.8,7.8,2.8,5.5,4.9,6.3,0.6,1.8,8.0,10.8,12.4,15.6,11.2,13.7,6.5,19.5,5.6,746.0,140000.0
28352,2.73,45685.0,8.3,58.9,2.2,10.9,3.9,9.1,7.6,3.1,4.6,5.5,10.8,10.1,8.4,10.0,10.0,5.9,7.8,27.0,5.2,774.0,120200.0
28353,2.53,55417.0,5.5,66.0,9.2,6.8,6.3,6.0,1.6,3.9,0.0,0.5,23.3,20.4,8.6,16.0,8.1,1.6,2.6,18.8,5.9,622.0,154800.0
28354,2.26,52679.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.0,5.0,22.8,11.9,14.9,2.0,34.7,5.4,482.0,107900.0
28355,2.32,45035.0,4.9,79.4,0.7,1.7,6.3,4.4,3.6,0.0,0.0,0.2,3.1,5.3,12.6,16.0,5.6,12.8,6.5,37.8,5.9,585.0,100500.0
28356,2.2,42250.0,0.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.0,0.0,24.5,13.3,4.1,6.1,45.9,6.0,628.0,83900.0
28358,2.75,82273.0,0.0,85.4,10.6,4.0,0.0,0.0,0.0,0.0,0.0,1.9,33.5,8.1,3.4,14.9,12.7,7.1,7.5,10.9,6.2,1250.0,182800.0
28359,2.38,42083.0,0.0,73.0,3.3,3.9,6.6,1.3,4.6,0.0,0.0,1.3,5.3,10.5,3.3,17.1,13.8,5.3,9.2,34.2,5.4,519.0,77900.0
28360,2.74,76250.0,0.0,74.1,0.0,6.0,9.2,10.7,0.0,0.0,0.0,1.0,22.3,30.6,6.8,1.0,10.2,7.1,3.4,17.5,6.2,925.0,188800.0
28361,2.17,39662.0,7.1,68.8,0.5,9.0,5.6,3.1,4.2,5.0,0.0,0.7,3.9,2.7,6.7,12.7,8.2,14.9,10.6,39.7,5.3,672.0,108700.0
28362,2.22,56196.0,4.5,54.9,6.5,5.6,2.7,12.0,10.1,8.0,0.6,3.5,7.4,13.4,14.2,32.0,19.4,5.2,1.2,3.1,5.3,758.0,156900.0
28363,2.17,42596.0,8.5,73.9,2.2,9.3,3.3,4.9,0.9,0.0,3.1,1.3,6.4,10.4,6.6,14.2,9.5,11.1,7.5,29.9,6.0,575.0,114500.0
28364,2.39,56944.0,13.4,66.1,1.3,5.6,15.3,0.7,2.0,0.0,0.7,0.0,14.6,18.3,9.3,15.9,7.6,5.3,2.7,25.6,5.6,600.0,152600.0
28365,2.48,49853.0,4.1,72.3,3.4,10.1,3.6,7.6,3.0,0.0,0.0,0.0,8.3,1.4,8.7,16.5,1.7,11.8,6.4,45.1,6.1,693.0,101100.0
28366,2.37,37596.0,0.0,70.4,0.0,2.2,0.0,1.1,0.5,0.8,0.0,0.0,10.6,14.7,12.0,19.6,7.3,10.1,5.2,20.7,5.1,674.0,72200.0
28367,1.63,36250.0,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.5,5.4,5.4,13.5,0.0,12.2,5.4,45.9,5.8,688.0,73800.0
28368,2.12,46250.0,28.6,53.3,1.8,0.0,0.0,2.5,0.0,0.0,0.0,2.3,20.8,12.2,11.7,6.6,9.1,6.3,7.9,23.1,4.8,333.0,80400.0
28369,1.79,46719.0,27.3,93.2,1.1,1.1,0.0,0.0,3.4,0.0,0.0,0.0,15.2,28.1,3.0,7.6,5.3,14.8,3.0,22.8,5.2,950.0,270700.0
28370,2.28,57134.0,8.6,55.3,16.2,4.2,3.9,5.4,0.0,13.6,0.0,0.0,35.5,13.0,19.9,14.3,3.3,3.5,1.8,8.8,5.0,921.0,155200.0
28371,2.02,40521.0,8.6,80.1,0.5,2.3,2.8,4.9,0.9,0.0,2.0,2.5,17.7,21.5,10.6,9.6,9.1,11.1,8.2,7.7,5.1,754.0,132900.0
28372,3.08,43333.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,8.4,22.5,10.1,22.5,10.7,4.5,1.7,18.5,5.7,713.0,63800.0
28373,2.37,57500.0,0.0,82.7,0.4,0.0,1.4,8.7,2.5,3.8,1.3,1.4,7.8,17.3,7.9,14.8,6.1,3.8,4.9,34.7,6.2,744.0,136600.0
28374,2.25,42482.0,3.0,52.3,4.9,9.5,5.2,10.3,5.4,6.7,1.8,3.1,12.7,14.2,9.3,11.9,6.7,8.0,2.9,29.5,5.2,722.0,144800.0
28375,2.73,79583.0,10.3,81.5,2.8,1.2,3.2,8.5,1.4,0.0,0.0,0.6,18.3,32.5,26.6,5.7,3.9,3.2,1.2,8.1,6.1,792.0,176400.0
28376,2.52,37461.0,27.3,50.7,4.8,4.4,8.5,9.6,3.1,8.9,0.0,0.0,4.5,27.7,5.6,19.5,9.0,7.6,4.6,21.5,4.9,635.0,82200.0
28377,2.69,49583.0,0.0,58.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,5.9,0.0,0.0,3.9,11.8,7.8,13.7,5.1,544.0,154200.0
28378,2.36,50500.0,0.0,77.4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.1,5.5,17.1,13.1,6.0,19.1,22.1,5.6,718.0,116100.0
28379,1.82,37750.0,27.8,57.8,0.0,11.6,5.8,11.0,6.4,2.5,0.0,0.0,7.9,10.1,18.4,10.5,4.5,4.3,1.4,43.0,4.7,663.0,167400.0
28381,2.57,52679.0,11.1,73.0,5.9,3.2,5.9,7.6,2.2,0.0,0.0,0.0,0.5,8.1,4.3,4.9,8.6,14.6,21.6,37.3,5.7,733.0,85400.0
28382,2.4,47147.0,12.9,62.1,3.8,6.9,5.0,4.9,8.2,8.6,0.6,2.9,6.7,10.5,9.2,9.9,11.3,12.1,5.8,31.0,5.6,773.0,124300.0
28383,2.7,75761.0,0.0,66.0,13.2,10.3,6.5,1.8,2.2,0.0,3.2,2.0,29.4,19.1,5.4,8.5,4.7,10.3,4.7,12.6,5.6,898.0,183000.0
28385,2.49,72273.0,9.5,71.3,15.1,1.4,4.2,5.4,1.0,1.1,0.0,0.0,17.3,22.1,5.9,19.3,5.8,6.5,3.1,20.0,5.5,1004.0,180400.0
28386,2.36,53235.0,3.4,45.6,6.9,4.7,1.1,13.5,11.6,3.7,0.6,2.1,25.3,33.9,19.4,11.5,4.5,0.7,0.4,1.5,5.3,839.0,172100.0
28387,2.33,53125.0,0.0,67.8,0.7,5.1,8.0,4.9,5.3,3.1,0.7,5.1,6.2,14.2,11.1,19.6,10.2,8.4,4.0,20.4,5.6,655.0,127600.0
28388,2.52,38930.0,4.8,69.8,3.0,6.6,4.2,2.4,5.2,7.8,0.1,1.3,8.8,6.1,3.9,9.6,11.9,18.0,9.6,30.7,5.4,764.0,85200.0
28389,2.33,49375.0,0.0,82.1,4.5,5.2,0.7,0.0,2.7,0.0,0.0,0.0,9.9,8.9,11.4,20.1,1.7,8.2,4.2,35.5,6.3,665.0,103300.0
28390,2.17,43003.0,13.1,65.8,2.7,8.7,2.4,7.4,3.4,9.2,0.0,2.0,10.0,10.3,4.4,10.9,11.0,12.8,10.4,28.1,5.5,630.0,105800.0
